Flow ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
flow-008883,141.181.2.10,184.38.215.116,37778,80,17,07/07/2017 11:14:01 AM,1448.7286059327735,23,1,1760,2584,564,54,548.7054680297323,0.49866618992275846,332,31,110.2470717209771,21.722088035250476,38862.60417672862,56.16374872987555,9094.249536669831,2982.029990092191,139202.3618506078,385.986310727222,75030.25874954119,192.13358765817546,1773.2939248535156,32312.414492010947,374.89091083408994,43808.853344379255,1046.8363608334193,1179.8702232337025,13693.175460006116,274.70285738994164,2,0,0,0,180,33,7.917077344498105,11.489451505947839,24,973,189.68940840104352,211.69828753389194,3536.616325579005,2,2,0,3,4,0,0,0,1.2274507326458715,131.63125421211967,586.2642964183005,309.9110210878745,0,0,0,0,0,0,5,2865,9,1980,1024,1024,3,20,992.8898904122867,39.75772775917724,770.2046051691884,0,2434.732933794938,992.9370814350505,10512.93506840668,0,BENIGN
flow-008884,96.205.74.58,148.49.85.248,31787,23,0,07/07/2017 11:14:02 AM,28413.9845582529,20,18,676,879,569,24,775.4738573007533,224.85738621156509,424,59,120.38782924360935,231.57254567048363,48891.62339782862,26.284870916076514,6190.092901978546,1480.8513219568274,21841.781236737315,197.7457170522508,12820.272960205159,11762.711934369388,1654.409963814585,747.4014072643037,24.15149283116602,51286.16872518758,2243.4841796984574,1487.6967453550828,5180.615303301264,36.48888317446,2,0,0,0,111,343,29.066297385407143,17.293578653711826,24,1262,596.2812336983052,73.76224891855877,1867.483738600474,1,2,0,3,7,0,0,0,1.4957462108317379,294.8528224884041,422.2236531761018,577.3128603608935,0,0,0,0,0,0,9,2349,1,2701,32768,16384,14,20,216.72763276370034,244.66159667116594,780.3823811646772,0,4838.870349321774,782.7754489709986,8090.360436821916,0,BENIGN
flow-008885,22.57.203.197,153.247.73.176,52188,23,17,07/07/2017 11:14:02 AM,34273.02215660719,613,0,920,3043,1038,47,8.87776598407469,1.612883489414766,992,51,395.5752776863979,205.84269906972978,1153500.456054561,3895.0841461074156,2394.023129352268,1008.9067038050009,44320.161639703416,383.227761064995,24503.020752311015,6410.248045299487,1648.5951180973366,20461.965737400264,233.6210975618706,14711.337838727233,615.6411294019916,231.5240319084922,3650.485170634813,12.746192528725997,0,0,0,0,84,23,8.682831779621717,18.32899281236082,62,1402,490.736649398065,199.484919672123,3304.2026826689585,1,334,3,0,40,0,0,0,2.1261517153992315,131.31421476710554,590.7020250267813,302.48035883761713,0,0,0,0,0,0,18,2143,3,2278,4,1024,9,20,571.6375902296091,57.77096794603792,2163.4820059381072,0,865.9475294057089,1149.8174130578877,631.5882292533446,0,DoS GoldenEye
flow-008886,107.41.112.100,108.82.210.46,37836,23,6,07/07/2017 11:14:03 AM,1112167.0558311096,33,22,1943,2165,1423,56,684.4299937241867,69.28066774316949,426,22,384.70838385304444,96.11131894076415,16790.748902430852,13.328957382112836,1515.8963036597072,1240.785461071258,1919.6667110100834,19.64133798802453,60786.67847868558,5798.244759476026,724.9498744293403,12438.890619469592,124.94806572079692,33029.02820431678,48.20586601391303,1281.4531865025554,5081.162287628091,220.59385675661235,1,0,0,0,279,84,33.353922369130345,38.31917914445463,29,679,426.1347178267189,292.1380880426848,2493.5083205022356,2,4,1,3,22,0,0,0,2.2482800783452994,661.7690981229625,683.6325167347685,233.35416862739672,0,0,0,0,0,0,11,119,3,1648,65535,8192,14,20,707.0731100287892,209.68084785269374,641.6414700447224,0,3216.7725840842572,1446.9468132470408,5709.757502034466,0,FTP-Patator
flow-008887,82.238.200.201,43.44.67.198,5937,443,0,07/07/2017 11:14:03 AM,18744.726966141847,357,0,2519,3807,814,42,0.09074937778616787,5.7283621793012625,362,33,123.78349348836934,275.7294845409221,767422.8079219585,764.6640197415478,101.83880783405766,1459.4507326050098,8837.844847601704,427.53600394125493,1742.585073566171,789.0916117036477,452.34660202979614,17608.28320014049,435.77866006306556,8665.637654825005,1829.5756022227079,739.3598686814184,20250.106835559178,149.97239214023887,2,0,0,0,108,28,13.07401953934472,25.999049135766903,44,820,460.7617687339451,237.31334561527066,659.059718137092,0,83,49,3,97,0,0,0,1.0885064173378503,295.4446856993575,407.991795024573,529.8467320566958,0,0,0,0,0,0,13,3085,9,2643,2,1024,1,20,298.0698940952041,24.23795265159817,118.18380792361766,0,1410.781986115846,1243.9278749611547,1565.3293766870913,0,DoS GoldenEye
flow-008888,35.252.172.151,12.50.68.217,27537,80,6,07/07/2017 11:14:04 AM,43493.0553608925,25,2,1448,2483,1462,33,182.865399247121,209.96694630688557,594,43,337.4277465864772,183.74179996037887,39292.28241785454,49.26095003590985,583.480249161143,2115.005545167527,8996.172089734704,472.5503838337826,7945.9001616521045,7690.697181350834,1536.7173050547754,52740.30982115951,463.8280875008902,16957.235977994176,2923.0238736147794,679.46980950542,10769.604437143564,80.4307657441651,2,0,0,0,250,330,10.01141998775219,22.19507623571305,23,1215,280.7502276056211,65.22456473090602,2419.4803274182677,2,2,0,4,14,0,0,0,2.5555380759300883,699.4134636791953,503.9141498844305,410.1208916129619,0,0,0,0,0,0,2,213,14,1157,65535,4096,4,20,762.3666099267094,265.49872478585314,2658.95609182447,0,4891.495152584299,1597.5766283833404,13985.370516893528,0,BENIGN
flow-008889,50.137.148.5,99.61.130.128,59251,80,0,07/07/2017 11:14:04 AM,36136.47029312979,25,19,4565,3081,837,24,489.6334823737015,65.30231805976643,1306,49,220.22986547044482,55.219683925011566,34923.386847516056,92.6278623629217,3535.7864898539415,1519.8354617245234,699.2329593016943,480.1822128774983,11214.88027412773,2547.0187590868986,1443.3364145152905,4600.165028724243,491.098015359565,12679.370063719,1275.4823350369068,583.9590671238392,10147.124568604833,213.21493683616754,2,0,0,0,145,406,13.019187566909524,9.063957264170352,25,1399,488.7678905641692,154.62946628113042,4123.119566525178,2,2,0,0,9,0,0,0,1.439702811420318,695.2003523751827,671.6016500285938,528.3789286846402,0,0,0,0,0,0,15,3979,1,427,8192,16384,4,20,439.81838281906084,421.53073100508675,1412.1174424802539,0,3971.5665864925513,1124.919732328962,10006.278513005014,0,BENIGN
flow-008890,48.203.191.15,106.141.76.240,14142,23,0,07/07/2017 11:14:05 AM,1615971.5524665883,89,12,621,3409,225,30,787.1465903171477,78.42483660417248,1460,31,439.92671806118796,147.6347419718373,1958.4764275092245,2.501859886656411,2612.8879995331595,2506.2472621272304,37850.70995587038,175.49720416955972,46175.17640425262,8762.523446707612,1622.6052138523864,3950.5795749704203,461.925792393456,35111.65507389751,554.4283383033613,692.1686367806183,2431.336986025779,381.9725125117725,2,0,0,0,522,180,49.643208156993836,26.093359625035074,33,918,298.12900529232843,187.0506766436113,1354.1838726223198,7,9,0,1,34,0,0,0,2.43524199574564,630.2723596857294,577.2690325376639,421.6531850789059,0,0,0,0,0,0,11,1268,4,2169,1024,32768,2,20,604.3002335771039,153.39031373414346,1241.873949804025,0,419.84824210592075,906.0322985581504,3119.7910847267312,0,FTP-Patator
flow-008891,186.113.190.126,142.92.208.189,63462,443,0,07/07/2017 11:14:05 AM,17589.18793978996,1162,0,3063,3029,1035,37,35.98343291795792,3.4285011059085555,1218,45,486.6576051688343,268.5984145215292,1042002.4506682663,4975.078247472913,623.1460665971318,444.97104886199634,10036.476634211785,61.2223132535466,14150.926608287187,5505.716613830081,14.830175694712233,10129.651341351722,284.80865315710696,2560.5794422275085,7854.617772887081,742.5687391501925,19942.54167786705,331.2387591184677,0,0,0,0,165,50,49.99721375531131,16.8889176871738,39,1339,383.5840975024274,133.84564124891216,2568.6072485256614,0,331,1,3,76,0,0,0,2.289220019101084,368.0658883030212,203.424510496032,295.0906696887494,0,0,0,0,0,0,17,1718,11,66,0,2048,7,20,800.0152531285771,264.1701910364627,2481.0380664011896,0,858.9795021291163,11.714285821027959,8049.832566120099,0,DoS Slowhttptest
flow-008892,153.99.82.148,83.41.38.24,47863,3389,0,07/07/2017 11:14:06 AM,1991876.0439739528,43,9,820,871,60,29,72.72360718324296,183.03042170879598,924,51,549.3977674131417,22.61070087634537,36429.90189263777,4.81545411353669,2387.692311187656,117.41647450130355,48309.8359683689,411.1669448036557,16956.889874302982,9126.316274484878,855.0241462758456,17758.213692199744,231.24909275863413,136636.9544358147,6279.929994186061,177.2855069127408,3110.47022073336,290.83816845655593,0,0,0,0,408,52,6.463171410823461,21.939006502450514,55,691,173.01266991550065,224.87053676850954,3512.975696083742,9,17,0,2,48,0,0,0,1.5558986770413183,259.33216225015764,231.04605300727138,584.0292406009081,0,0,0,0,0,0,5,1810,10,1380,16384,32768,1,20,642.9635399151333,403.5188539450347,2173.4867874303964,0,1157.4204536346745,1105.232127149003,2587.1671360880227,0,SSH-Patator
flow-008893,173.13.158.221,163.178.39.111,34439,80,17,07/07/2017 11:14:06 AM,82455.42618366172,15,16,3707,582,929,44,103.81028064122026,17.146521324275998,1459,33,77.05665531481746,8.191606730986688,6883.336241669504,78.23409833646622,1260.4199112879094,1291.3770991747958,45876.180323558874,176.75679363745706,13459.039285105577,407.2162016251895,55.660329543200106,7270.568056307644,332.6848114554127,3632.123180802876,951.021072194576,93.32894906733353,1883.7159281573604,14.3546973693919,2,0,0,0,371,180,11.253171897429509,6.786359555258154,59,1195,122.90090273602658,239.79649568890605,381.22073787679744,0,0,0,4,10,0,0,0,1.1611180589285626,289.837325126696,501.0084872508452,290.79943376870267,0,0,0,0,0,0,10,790,1,252,2048,4096,9,20,293.23675779978765,356.1591661102325,1546.591041268963,0,2753.8893633215444,1788.4244974613462,15794.894473047343,0,BENIGN
flow-008894,20.85.81.253,135.231.86.137,26693,3389,6,07/07/2017 11:14:07 AM,8013.093253676539,1953,0,1545,2615,1403,56,56.4550400577585,4.906798320199761,722,37,567.821948711855,263.40271570528216,2644621.0866089542,1699.2843335324408,691.9602367418526,1725.0218264706543,3946.9871071000007,450.9253117262335,42630.753482728804,740.2708473702223,744.776264586674,4506.35676378161,135.57303230873762,6572.8518892478905,1273.5310871059246,1435.1392855778013,13917.681851439473,210.48564884897294,1,0,0,0,159,513,4.471062583522183,31.66929955668298,34,615,204.61344006572108,157.6498583997908,1879.6313913003837,1,193,21,4,54,0,0,0,2.5415399083315453,139.8039703311813,384.1822258658667,112.98584492403754,0,0,0,0,0,0,1,1029,7,1337,1,16384,10,20,729.1836341323135,441.3598583546595,1861.9923074307244,0,2044.8189508154057,1580.4194729993542,4250.985984433446,0,DoS GoldenEye
flow-008895,83.180.117.241,18.4.140.127,4023,21,6,07/07/2017 11:14:08 AM,29467.78977616311,23,18,4858,782,694,23,182.83937342163392,246.74814870613122,771,46,46.181517287546384,252.04434410608286,6329.53407521711,96.45702424482535,1519.339135396357,2993.5197077129947,30809.345941424628,194.7661780731778,554.9454123160707,1361.8018218991547,1296.6349632881822,26316.203090941475,463.36725317276455,30626.729165862835,462.7458305708952,800.1522318402899,4296.187350721482,10.228524594744526,2,0,0,0,240,295,15.405682440789485,27.40406027472523,26,1375,594.6387382416049,213.50106755965055,4824.4783306831105,1,2,1,0,17,0,0,0,1.6034022955937892,442.04982379979265,555.737403665164,235.21475653191357,0,0,0,0,0,0,1,434,7,2458,8192,32768,2,20,648.614518865687,383.7471145884612,2878.8120452048697,0,4328.333641806649,689.6532002650599,9002.237503546874,0,BENIGN
flow-008896,82.54.194.78,79.133.99.59,55827,8080,0,07/07/2017 11:14:08 AM,16586.322756993803,13,6,500,3065,462,31,146.72547323519115,104.80802974719694,1095,59,768.1326311281907,211.47908381060608,3887.5713059604527,59.246517593363286,1220.0006817982955,464.67090419840105,25606.011560059607,490.4552736008629,56088.10650315836,2050.0941442871704,1935.7242523739692,26984.943965829214,437.16466139077613,81033.61669437872,6550.156460096089,325.96804778837935,2097.7345396670094,222.96731519345735,0,0,0,0,459,138,48.64772199611531,39.62358862924749,40,993,389.8795900308574,88.9536712294987,2650.5343132698354,1,0,0,4,9,0,0,0,0.8856743359563924,192.95659338495483,226.50938354849427,418.6193089928029,0,0,0,0,0,0,8,1045,12,119,16384,1024,7,20,288.79431160253023,194.2189576009664,1649.0120651146829,0,1561.2205530122176,1171.567153175465,17130.597218453666,0,BENIGN
flow-008897,86.95.154.111,122.29.140.252,47174,8080,6,07/07/2017 11:14:09 AM,21193.599425539138,1887,0,1409,2615,1296,37,10.562138005041117,0.013608245552525489,246,57,438.42606965146007,71.40697951390266,4526862.2692110045,3487.187491799679,4237.286956632411,131.1134218992599,944.27147501906,215.05731786574694,82345.90227081535,9686.586009396948,555.3347344797086,9611.60367091933,188.89854089237872,13261.355694199705,458.5649133415984,1054.3046649468808,4076.382751134546,147.64704487340893,2,0,0,0,387,58,42.73017629360814,29.979032185395106,50,758,587.4211068301793,79.82277801880466,4875.1191409678195,0,274,5,3,74,0,0,0,1.7669554574415858,590.3222873251641,460.57231472817415,214.0494165955551,0,0,0,0,0,0,4,3956,11,238,2,1024,7,20,894.0295458419943,51.12640042712591,2335.4500165474124,0,1884.8005518428533,371.7918538544058,4721.849604163973,0,DoS slowloris
flow-008898,134.101.247.18,178.64.167.102,57167,443,6,07/07/2017 11:14:09 AM,20.534764410398587,1,1,4115,3879,43,23,27.245040873824607,149.26981730174796,788,46,707.3554364960614,103.9568370688204,1282.0391589666826,6394.149904476704,13945.150455869149,188.36467866509267,24297.898051554188,416.3203251366269,50966.928818714034,2009.988341635158,813.0140288559164,4507.931038020079,160.55617715279158,25100.417544359323,3716.614010648457,867.56802077447,2859.1047533045676,263.49348674182,2,0,0,0,144,162,45.20756077273782,7.999646318170432,34,680,116.98474774029063,111.49064136991734,1137.6846433414416,0,1,0,2,0,0,0,0,1.8902009822964438,199.8274014245427,426.0137621880409,364.0197992401066,0,0,0,0,0,0,18,3799,9,1033,16384,16384,14,20,26.261687156376446,443.91800070375945,1606.69537271117,0,4088.0008387891758,157.16394555021273,7792.601212570114,0,PortScan
flow-008899,74.240.148.208,147.173.121.197,8002,22,17,07/07/2017 11:14:09 AM,29206.882117713965,9,23,2564,947,240,42,132.85650979150495,60.00471349493921,1055,49,71.31554341489027,40.152475495265946,44193.357200503575,47.27451696252922,5863.635168009994,1296.9277689331457,4237.302231500508,336.2067262990516,35031.482216736156,985.3951422313731,372.91562853411665,4117.118786349844,184.69889864862367,20176.50012248591,283.54600336939177,708.2698811540756,8970.475509551186,203.89562405605977,1,0,0,0,76,88,29.754719998555338,31.75717914316281,22,1264,391.4961011801373,225.61124800167616,1017.9980818002578,1,2,0,4,10,0,0,0,0.9189460269661927,557.841291896767,323.5587276770823,590.6600782390846,0,0,0,0,0,0,3,1558,8,2715,1024,8192,14,20,994.3388678997991,250.0023818593563,1707.1876629818178,0,2926.2514190516026,934.9212846038832,13875.606608512255,0,BENIGN
flow-008900,188.241.30.27,127.50.118.233,64903,8080,0,07/07/2017 11:14:10 AM,50958.33992412957,11,19,3954,1589,872,49,727.5007215530821,9.727905464308673,149,43,250.24109486650798,199.404444026371,17152.619852318923,66.18920049122512,11712.980906388479,372.2384594865491,5640.680134857617,424.3579973671828,22123.339010219763,2381.6752992407623,950.3216266403296,35086.03031537165,127.70881859561617,7224.478298074871,238.4898304952363,448.23678460623677,2551.5181211608906,309.38690415508535,2,0,0,0,78,24,49.42062339276238,14.577513798929722,30,535,253.46494792254438,232.260341824902,1625.3487358053528,1,0,0,2,15,0,0,0,0.7075651876375098,639.4016115203381,235.22453994476422,315.9433586904509,0,0,0,0,0,0,2,523,2,1270,8192,1024,2,20,791.166268309207,244.5457292089337,2206.8247221948814,0,4005.793411980976,1168.911861688566,13652.85317258377,0,BENIGN
flow-008901,44.40.37.211,43.215.148.29,23777,80,17,07/07/2017 11:14:10 AM,7663.357405857709,1595,0,4372,804,605,54,11.891448634446816,3.1163044058464107,891,55,359.91222830895094,250.9082204490363,4469678.456987671,4231.261384344054,15100.08097604216,659.2216028117032,7179.857489257492,188.11430309823922,49883.84825355455,1325.7227479525802,1639.6803786396579,11110.478964514681,280.4377194008269,16689.372586202426,128.31305797698334,1110.0136113151843,5669.927642787109,12.756583471348915,2,0,0,0,48,210,43.03864778389538,31.29846699047221,43,1128,141.63829654819972,296.4490668265146,2811.105400451486,0,191,47,4,84,0,0,0,1.2667375674195784,132.99769393682396,276.64202838540837,123.59511288330395,0,0,0,0,0,0,3,1208,12,454,1,16384,13,20,66.75537002441334,258.9544951643871,643.5255595148013,0,2911.6792817937567,691.4968251076082,10426.311078458493,0,DoS slowloris
flow-008902,114.250.184.163,172.237.218.146,51778,443,0,07/07/2017 11:14:11 AM,23439.18348711325,15,24,2163,2171,1116,34,555.687760792363,55.629569395753606,354,33,590.9729986139148,129.78684184210945,7336.472036934443,81.71290129022337,671.0127887094646,792.225417730922,63159.46753083657,99.94950822145738,1225.0233070010738,1954.7474085774852,1400.6345868944238,1395.498360169392,63.52704235332307,64412.75054500987,2106.7922283424973,1475.0281821753701,7224.919576695082,139.64218721620477,2,0,0,0,276,40,21.024744167715344,11.700811515245368,32,1242,394.2497055544525,78.63121400241702,1116.2446408986234,1,2,0,0,6,0,0,0,2.3123091860924245,509.50394634798334,419.04751862732326,210.39934183785195,0,0,0,0,0,0,14,1851,1,1897,1024,2048,9,20,160.42841142406672,118.80037678372501,172.15044148827172,0,322.0889854158687,171.31035810655027,18813.499955371753,0,BENIGN
flow-008903,36.115.168.131,65.148.82.37,65421,22,17,07/07/2017 11:14:11 AM,248.74739056703376,1,0,1312,1476,76,57,42.657158792082264,122.64141818454728,150,38,124.90287047192346,115.76193265074495,1780.7622237993542,2616.291103189578,114.56873113833169,1938.861456729852,13266.483753059252,229.03526720631007,2724.8340138557182,2001.6571330651027,31.09172250808001,32047.524732693862,32.43330088302066,107787.7638057015,3257.0720307251436,1350.5132862059509,211.52303004698607,257.89623094809406,1,0,0,0,220,130,41.08719194828308,13.608510458557328,24,711,560.4123843967957,268.8934916757652,1861.901526210449,0,1,1,2,0,0,0,0,2.8011565911688905,535.92059639471,315.3695270874156,130.6455785608275,0,0,0,0,0,0,12,854,3,50,1024,1024,10,20,377.20263741950686,399.2436445459547,453.05130078983115,0,4188.5615506292925,1879.030035062193,3246.1995038789373,0,PortScan
flow-008904,162.209.49.152,177.164.87.86,17768,8080,0,07/07/2017 11:14:12 AM,456.4333577766117,1,0,3021,3692,49,20,52.796065983147564,217.60954558479727,228,25,737.2172063557247,207.3500701028129,501.23216371798435,8557.302354440304,571.7869452207154,1806.2244078468,7844.8646116351765,433.4765304831579,53019.40588557614,2243.2155562244725,1088.8583678879456,1168.5857413184433,321.5339935607275,4026.3385815407337,407.57641459982733,232.61103853593767,12818.347477546873,160.34486510556286,1,0,0,0,150,315,35.332016265749985,19.614647149639392,57,1133,311.6115873446203,58.36285767068293,2726.5201207894975,0,1,0,4,0,0,0,0,2.105314174475457,169.35537397574728,266.4596861223026,492.24221785445366,0,0,0,0,0,0,3,816,4,994,16384,32768,4,20,797.2908664814074,188.38110125128577,441.69350849355413,0,1282.7078353844418,1907.539841855756,4636.927585546221,0,PortScan
flow-008905,139.51.98.111,42.75.225.243,28809,23,0,07/07/2017 11:14:12 AM,22613.296444057723,19,6,1909,1222,284,52,249.26633536463333,196.40726460973693,443,27,709.3560728266275,23.83347719957518,17639.754250682716,25.405251647188784,4365.328612399774,2798.2147873965546,11040.389712366554,144.78252553722547,29608.469834034746,8699.15920687996,1629.7615001532986,1998.7518111234433,243.05286529076812,9428.788221978331,583.2461135467101,749.6707342758746,20830.330121734278,242.8231143281281,2,0,0,0,88,376,28.264272534294474,4.385353625634852,47,975,314.8019898398321,183.02940554468037,1126.5476288612865,1,1,0,1,12,0,0,0,0.598025020007162,454.003973018698,258.39103481871996,435.7030201875318,0,0,0,0,0,0,2,3075,12,1081,4096,32768,9,20,874.4220569751839,354.1058100811504,2673.8283856732246,0,4065.7347657074715,375.3957803725558,13512.556569146005,0,BENIGN
flow-008906,192.23.172.241,75.37.108.226,13313,443,17,07/07/2017 11:14:13 AM,25081.414411371334,670,0,3785,1669,1484,49,7.308873553120141,1.0431627313421588,175,34,558.4091260973602,84.49018707810603,4467248.664039727,1492.9681433411743,2678.197011455868,65.8749513148953,1527.394176875621,89.1574214185874,44253.29408524845,387.15465160039207,1914.9101390326418,12640.48022094405,0.4546927490808317,1004.9883886288775,1380.0412769657385,660.0142305023461,13617.521005247232,270.53873616711724,2,0,0,0,66,110,25.455413195599913,39.528827278431336,28,1403,570.0598679938532,299.433762256691,4747.806954706976,0,289,28,3,73,0,0,0,0.6756076916534305,306.6642499893885,200.69494580790138,334.6475356633615,0,0,0,0,0,0,12,3934,13,532,4,2048,13,20,109.20883826651018,287.69802212021136,796.3172481039854,0,3057.9254239398797,478.890945165775,11963.896951468987,0,DoS GoldenEye
flow-008907,82.219.78.63,145.123.208.162,14448,3389,0,07/07/2017 11:14:14 AM,1672496.4945538656,53,17,1973,3918,1109,58,307.23919330552684,154.3346570066121,981,44,659.2373131962249,178.2869434864761,14753.073855857954,4.957205117188129,23109.49462772084,1244.8239301613407,14125.24869990375,163.33882277477463,2600.0489718802123,3863.7844158250346,405.6730822545338,6263.3381614361615,156.8731299118477,65116.812880822385,4613.45798096297,48.93128984642564,32851.52257143351,261.67304846758003,0,0,0,0,270,60,20.822715565416477,20.282214874481372,35,981,185.2080991012466,283.7621717569158,4397.633222541735,15,12,0,0,29,0,0,0,1.5430713201331365,408.02869614671494,184.9685806517846,390.12584020801717,0,0,0,0,0,0,13,3888,5,386,32768,8192,11,20,609.9710695866966,436.41392304504285,1945.4415700570585,0,2886.4485671313755,173.34038819258768,4331.36949150655,0,FTP-Patator
flow-008908,97.0.248.57,27.158.139.190,7168,22,6,07/07/2017 11:14:14 AM,24501.76593706179,18,3,177,2454,720,50,788.2922907247572,76.71251237035973,1412,45,61.49454642257119,282.0283169939825,11034.883933058956,82.14858011531354,1915.5497738006075,1029.6399515141961,6547.803928548029,256.9589592418311,19884.108392885606,87.92791934364338,1712.4162547064725,36849.96409057532,156.90578311474206,13837.582359677986,3717.424623977805,385.7492835325458,12487.802661912827,10.306792482417126,2,0,0,0,387,248,33.906615871651454,27.460062885123484,52,777,414.7074245681482,210.25701313898767,1063.1763328607678,2,1,1,0,18,0,0,0,1.0947140401906106,252.3575971855781,115.57106597044486,385.5917026429049,0,0,0,0,0,0,17,2110,14,360,2048,1024,12,20,868.6938603028389,173.4720493880753,1269.5784286323537,0,2997.059991857707,1890.4826247199637,11101.063119563842,0,BENIGN
flow-008909,86.206.127.153,94.92.131.252,56586,3389,0,07/07/2017 11:14:14 AM,27320.952122728413,4,12,4617,462,69,35,134.93078480701178,265.8629647782954,226,37,136.1737765871244,111.5719147334424,3162.6849935568484,99.82479321664911,3191.206626305368,1401.6914266455678,67860.80162440291,133.9644167153373,1810.036923257064,2885.782652661683,631.6577019058323,1142.9076692791118,103.39752935921315,11738.898158925935,5561.859639091278,1308.816791474594,42116.62672437718,73.07602290782262,0,0,0,0,261,58,40.304723127203346,28.991990688117546,42,878,223.934696155702,201.1530962080418,2796.8141086610553,1,1,0,1,10,0,0,0,1.8643743926262641,196.75999683388216,115.39272658778006,500.2445790999081,0,0,0,0,0,0,4,243,3,2390,2048,32768,7,20,78.57847140279806,460.0904006111609,2434.051281727294,0,1365.3445043570528,1551.310049878151,19334.085501824407,0,BENIGN
flow-008910,58.73.43.197,109.10.106.236,33922,80,0,07/07/2017 11:14:15 AM,83912.65962276641,16,24,1322,3007,270,51,495.90260779513596,49.761440790012244,467,35,322.21775531447395,38.993068824764244,7710.093985479363,41.512850648735686,602.1951047046476,119.14466512120347,11366.901646178952,138.18706200648185,80067.52292942679,1597.6793367454854,1747.9819893085053,20239.64348152892,254.51475112009487,39494.14125560601,5605.661836860777,1121.0964321711583,10877.532291869584,397.75394792431445,1,0,0,0,123,58,47.78406460237736,35.21178827135663,22,875,368.4393690626425,168.71341074066316,4858.840281818062,0,2,0,1,19,0,0,0,1.2181129393668422,571.2090092532144,606.2318331056192,307.3774971495329,0,0,0,0,0,0,7,1254,13,418,65535,16384,3,20,889.2462187996382,328.0580376699358,1849.015103271649,0,1555.1398773331648,1757.0135758338458,5213.553929048842,0,BENIGN
flow-008911,124.111.201.165,179.164.50.22,63297,21,6,07/07/2017 11:14:16 AM,11213.944606458817,17,24,4893,3260,1001,28,725.8284265381037,227.4775803142605,1155,26,599.1342668737484,232.89199868942646,779.8360599942891,19.521211663967716,1456.3028718341425,2672.972886245933,29374.224026256295,485.6690376009176,38299.247123283414,1552.767123811165,1277.1642519518657,11112.852527143155,70.25153128333872,398.5283173759226,1063.8259076828729,738.2146937477177,1110.2566156112205,180.07564598391227,2,0,0,0,126,336,28.48116578019309,1.9337522567129466,43,903,321.5175472003466,179.07814764845756,2959.9816721856223,0,0,0,2,16,0,0,0,2.0963008130951595,616.6105829424946,273.0738463239677,583.462728527019,0,0,0,0,0,0,10,654,1,742,65535,4096,3,20,915.3252409553719,6.913175081725676,2948.9715622971694,0,2875.7654584867796,1532.2116336739302,16860.176104690352,0,BENIGN
flow-008912,78.135.240.164,105.20.61.233,21016,22,6,07/07/2017 11:14:16 AM,3864.215328576219,627,0,4639,1055,1197,52,31.560692330787866,8.731856069930295,1333,23,526.3451366553771,78.24794748452423,1435287.2365081692,4371.110066049198,12990.153578596997,1778.4977757865172,110.76482913966599,409.8954614497189,38220.576342505476,12334.124556933231,1194.2901491627108,33424.81983969065,427.34509760947964,51333.207225142076,2763.960496719738,272.1977975486417,27709.966261616617,108.22657068643417,1,0,0,0,132,69,17.321544861666986,32.80661840190085,30,680,218.16534062011658,205.2210804048447,4226.128368426337,0,443,15,4,85,0,0,0,1.8461521290632514,217.19743822290496,664.7740568641262,183.47740085729149,0,0,0,0,0,0,18,965,14,279,0,32768,4,20,361.563142019118,187.2581966901567,475.9136718367715,0,4644.043153161508,982.6216465166699,19863.697790373488,0,DoS Hulk
